Date,Ticker,Company,Sector,Open,High,Low,Close,Adj_Close,Volume,Daily_Return_Pct,Market_Cap_BUSD,PE_Ratio,Dividend_Yield_Pct,Beta_5Y,RSI_14D,Sentiment_Score,ESG_Score,Analyst_Signal
2023-03-16,MSFT,Microsoft Corp.,Technology,320.73,331.36,318.83,327.07,322.17,4105607,2.62,2600,33.2,0.72,0.97,48.56,0.262,85,HOLD
2023-03-16,NVDA,NVIDIA Corp.,Technology,381.08,392.98,375.28,376.15,370.5,3637072,-0.141,2100,65.4,0.08,1.16,50.68,0.687,74,HOLD
2023-03-16,PFE,Pfizer Inc.,Healthcare,27.26,27.37,27.26,27.35,26.94,7617003,0.263,170,14.1,5.4,0.9,24.14,0.311,80,BUY
2023-03-16,TSLA,Tesla Inc.,Consumer Discretionary,239.93,243.54,238.47,239.77,236.18,5876371,1.276,780,72.3,0.0,0.96,67.55,0.628,62,HOLD
2023-03-16,XOM,Exxon Mobil Corp.,Energy,102.24,103.0,101.36,101.99,100.46,4317888,-0.615,440,12.2,3.65,0.91,70.13,0.536,58,SELL
2023-03-17,AAPL,Apple Inc.,Technology,225.4,227.84,224.14,226.1,222.71,7422557,0.966,2800,29.5,0.55,0.92,44.34,0.654,78,BUY
2023-03-17,AMZN,Amazon.com Inc.,Consumer Discretionary,145.71,147.29,145.53,146.63,144.43,14500100,0.452,1850,42.0,0.0,1.03,37.96,0.264,65,BUY
2023-03-17,BAC,Bank of America Corp.,Financials,33.18,33.62,33.1,33.26,32.76,1475355,0.676,270,10.4,2.9,0.8,53.8,0.598,69,HOLD
2023-03-17,JNJ,Johnson & Johnson,Healthcare,168.17,169.08,164.79,167.15,164.64,4150480,-0.195,410,15.6,3.1,0.9,47.35,0.472,82,HOLD
2023-03-17,JPM,JPMorgan Chase & Co.,Financials,156.24,158.72,155.29,158.33,155.96,3241887,1.903,540,11.8,2.45,0.78,67.14,0.537,71,HOLD
2023-03-17,MSFT,Microsoft Corp.,Technology,327.3,333.32,325.7,329.42,324.48,7207237,0.719,2600,33.2,0.72,1.07,50.52,0.569,85,HOLD
2023-03-17,NVDA,NVIDIA Corp.,Technology,371.89,400.49,369.07,392.04,386.16,10257020,4.226,2100,65.4,0.08,1.26,69.95,0.489,74,HOLD
2023-03-17,PFE,Pfizer Inc.,Healthcare,27.36,27.47,27.26,27.39,26.98,2227332,0.151,170,14.1,5.4,0.79,60.57,0.866,80,HOLD
2023-03-17,TSLA,Tesla Inc.,Consumer Discretionary,239.05,242.09,232.1,235.42,231.88,13869184,-1.817,780,72.3,0.0,0.88,45.6,0.104,62,HOLD
2023-03-17,XOM,Exxon Mobil Corp.,Energy,101.61,104.37,100.49,103.27,101.72,6894735,1.255,440,12.2,3.65,0.99,39.36,0.858,58,BUY
2023-03-20,AAPL,Apple Inc.,Technology,227.77,231.14,219.53,220.03,216.73,12017949,-2.687,2800,29.5,0.55,1.27,90.0,0.606,78,SELL
2023-03-20,AMZN,Amazon.com Inc.,Consumer Discretionary,148.07,150.39,145.48,148.71,146.48,10993688,1.416,1850,42.0,0.0,0.64,46.43,0.549,65,HOLD
2023-03-20,BAC,Bank of America Corp.,Financials,33.19,33.62,33.11,33.5,32.99,4778318,0.711,270,10.4,2.9,1.11,45.93,0.207,69,HOLD
2023-03-20,JNJ,Johnson & Johnson,Healthcare,167.33,168.58,164.61,165.09,162.61,4701284,-1.233,410,15.6,3.1,1.03,74.47,0.373,82,SELL
2023-03-20,JPM,JPMorgan Chase & Co.,Financials,158.29,159.47,154.17,156.92,154.56,4280643,-0.896,540,11.8,2.45,0.56,55.67,0.66,71,HOLD
2023-03-20,MSFT,Microsoft Corp.,Technology,329.36,330.5,324.52,326.33,321.44,2031155,-0.939,2600,33.2,0.72,1.21,30.93,0.535,85,BUY
2023-03-20,NVDA,NVIDIA Corp.,Technology,394.19,397.04,364.73,375.97,370.33,5933756,-4.098,2100,65.4,0.08,0.92,47.79,0.499,74,HOLD
2023-03-20,PFE,Pfizer Inc.,Healthcare,27.51,28.32,27.33,28.31,27.88,3209994,3.33,170,14.1,5.4,0.89,61.17,0.443,80,HOLD
2023-03-20,TSLA,Tesla Inc.,Consumer Discretionary,238.93,241.44,216.7,223.59,220.24,12670998,-5.021,780,72.3,0.0,1.09,53.74,0.716,62,HOLD
2023-03-20,XOM,Exxon Mobil Corp.,Energy,103.71,105.51,102.14,102.55,101.01,5636211,-0.696,440,12.2,3.65,0.97,60.72,0.506,58,HOLD
2023-03-21,AAPL,Apple Inc.,Technology,217.11,227.8,215.34,226.15,222.76,9345832,2.783,2800,29.5,0.55,1.0,37.14,0.541,78,BUY
2023-03-21,AMZN,Amazon.com Inc.,Consumer Discretionary,149.46,152.03,149.08,151.25,148.99,9886315,1.712,1850,42.0,0.0,0.85,54.29,0.511,65,HOLD
2023-03-21,BAC,Bank of America Corp.,Financials,33.32,33.92,32.64,33.83,33.32,2084696,1.005,270,10.4,2.9,0.9,53.42,0.351,69,HOLD
2023-03-21,JNJ,Johnson & Johnson,Healthcare,165.56,165.91,162.97,164.71,162.24,5405166,-0.227,410,15.6,3.1,0.92,49.21,0.495,82,HOLD
2023-03-21,JPM,JPMorgan Chase & Co.,Financials,157.07,159.48,156.46,156.83,154.48,5574771,-0.055,540,11.8,2.45,0.99,38.12,0.778,71,BUY
2023-03-21,MSFT,Microsoft Corp.,Technology,326.34,329.17,323.89,325.39,320.51,4672204,-0.288,2600,33.2,0.72,1.07,57.28,1.0,85,HOLD
2023-03-21,NVDA,NVIDIA Corp.,Technology,375.16,381.96,364.0,366.01,360.52,8692182,-2.65,2100,65.4,0.08,1.08,43.69,0.459,74,BUY
2023-03-21,PFE,Pfizer Inc.,Healthcare,28.16,28.65,28.04,28.57,28.14,4151179,0.924,170,14.1,5.4,0.91,43.75,0.746,80,BUY
2023-03-21,TSLA,Tesla Inc.,Consumer Discretionary,224.27,237.61,223.31,236.87,233.31,11450759,5.935,780,72.3,0.0,0.82,48.75,0.322,62,HOLD
2023-03-21,XOM,Exxon Mobil Corp.,Energy,101.61,104.68,100.7,104.51,102.94,4579594,1.915,440,12.2,3.65,1.1,39.64,0.544,58,BUY
2023-03-22,AAPL,Apple Inc.,Technology,227.23,233.12,224.2,233.11,229.61,10270789,3.077,2800,29.5,0.55,1.18,73.32,0.395,78,SELL
2023-03-22,AMZN,Amazon.com Inc.,Consumer Discretionary,150.95,157.18,150.57,152.93,150.63,9192248,1.106,1850,42.0,0.0,0.94,53.73,0.407,65,HOLD
2023-03-22,BAC,Bank of America Corp.,Financials,33.8,34.6,33.72,34.43,33.92,4811085,1.779,270,10.4,2.9,0.86,43.21,0.804,69,BUY
2023-03-22,JNJ,Johnson & Johnson,Healthcare,163.89,166.34,163.39,165.61,163.13,4017037,0.547,410,15.6,3.1,0.68,34.2,0.533,82,BUY
2023-03-22,JPM,JPMorgan Chase & Co.,Financials,156.27,157.77,155.74,157.66,155.3,1506378,0.531,540,11.8,2.45,0.77,55.17,0.149,71,HOLD
2023-03-22,MSFT,Microsoft Corp.,Technology,324.22,327.46,322.15,326.63,321.73,5506409,0.381,2600,33.2,0.72,1.09,78.62,0.554,85,SELL
2023-03-22,NVDA,NVIDIA Corp.,Technology,370.64,371.08,341.53,343.8,338.64,9687680,-6.07,2100,65.4,0.08,1.32,27.76,0.543,74,STRONG_BUY
2023-03-22,PFE,Pfizer Inc.,Healthcare,28.25,28.73,28.21,28.69,28.26,2089740,0.414,170,14.1,5.4,0.88,63.34,0.383,80,HOLD
2023-03-22,TSLA,Tesla Inc.,Consumer Discretionary,234.21,234.71,227.17,229.06,225.62,10573734,-3.297,780,72.3,0.0,0.68,44.91,0.416,62,BUY
2023-03-22,XOM,Exxon Mobil Corp.,Energy,104.6,105.1,102.14,102.8,101.26,701713,-1.639,440,12.2,3.65,0.94,47.74,0.313,58,HOLD
2023-03-23,AAPL,Apple Inc.,Technology,232.27,235.18,228.84,231.57,228.1,3301778,-0.659,2800,29.5,0.55,1.12,52.39,0.719,78,HOLD
2023-03-23,AMZN,Amazon.com Inc.,Consumer Discretionary,153.16,155.57,150.16,155.5,153.17,12711298,1.684,1850,42.0,0.0,1.05,36.41,0.818,65,BUY
2023-03-23,BAC,Bank of America Corp.,Financials,34.53,35.43,33.64,33.72,33.21,4161619,-2.078,270,10.4,2.9,0.96,58.86,0.54,69,HOLD
2023-03-23,JNJ,Johnson & Johnson,Healthcare,166.19,166.69,165.58,166.28,163.78,100431,0.401,410,15.6,3.1,0.81,52.42,0.748,82,HOLD
2023-03-23,JPM,JPMorgan Chase & Co.,Financials,156.66,157.04,154.93,156.69,154.34,3702498,-0.613,540,11.8,2.45,0.55,60.35,0.762,71,HOLD
2023-03-23,MSFT,Microsoft Corp.,Technology,325.61,329.2,319.85,324.68,319.81,5163888,-0.599,2600,33.2,0.72,1.33,62.81,0.517,85,HOLD
2023-03-23,NVDA,NVIDIA Corp.,Technology,344.92,350.55,320.0,324.86,319.99,9153876,-5.508,2100,65.4,0.08,1.11,43.18,0.69,74,BUY
2023-03-23,PFE,Pfizer Inc.,Healthcare,28.74,29.44,28.72,29.13,28.69,7715214,1.529,170,14.1,5.4,0.96,40.41,0.764,80,BUY
2023-03-23,TSLA,Tesla Inc.,Consumer Discretionary,228.67,247.52,228.45,236.18,232.63,9385500,3.108,780,72.3,0.0,0.75,55.54,0.569,62,HOLD
2023-03-23,XOM,Exxon Mobil Corp.,Energy,103.09,103.84,101.19,101.9,100.37,5121064,-0.876,440,12.2,3.65,0.63,43.44,0.386,58,BUY
2023-03-24,AAPL,Apple Inc.,Technology,230.96,232.19,227.17,228.95,225.52,10169825,-1.131,2800,29.5,0.55,1.09,55.79,0.4,78,HOLD
2023-03-24,AMZN,Amazon.com Inc.,Consumer Discretionary,156.2,158.41,151.43,151.98,149.7,11591465,-2.263,1850,42.0,0.0,0.69,55.62,0.538,65,HOLD
2023-03-24,BAC,Bank of America Corp.,Financials,33.55,33.73,33.2,33.72,33.22,5947361,0.01,270,10.4,2.9,0.69,49.26,0.306,69,HOLD
2023-03-24,JNJ,Johnson & Johnson,Healthcare,166.61,169.82,166.5,169.16,166.62,4330713,1.73,410,15.6,3.1,0.82,46.62,0.381,82,HOLD
2023-03-24,JPM,JPMorgan Chase & Co.,Financials,157.68,158.36,157.13,157.81,155.44,5609540,0.713,540,11.8,2.45,0.89,69.75,0.603,71,HOLD
2023-03-24,MSFT,Microsoft Corp.,Technology,324.9,329.1,319.98,322.3,317.46,3624057,-0.733,2600,33.2,0.72,0.99,21.87,0.39,85,BUY
2023-03-24,NVDA,NVIDIA Corp.,Technology,326.32,333.21,322.61,329.48,324.54,9612671,1.423,2100,65.4,0.08,1.04,63.79,0.389,74,HOLD
2023-03-24,PFE,Pfizer Inc.,Healthcare,29.11,29.66,29.03,29.31,28.87,2827666,0.634,170,14.1,5.4,0.88,64.95,0.711,80,HOLD
2023-03-24,TSLA,Tesla Inc.,Consumer Discretionary,231.67,251.07,231.67,249.23,245.5,12892585,5.529,780,72.3,0.0,0.75,40.25,0.416,62,BUY
2023-03-24,XOM,Exxon Mobil Corp.,Energy,101.11,101.73,100.35,100.67,99.16,683365,-1.208,440,12.2,3.65,0.94,64.94,0.514,58,HOLD
2023-03-27,AAPL,Apple Inc.,Technology,228.85,231.15,228.28,230.65,227.19,7465993,0.742,2800,29.5,0.55,1.13,59.4,0.454,78,HOLD
2023-03-27,AMZN,Amazon.com Inc.,Consumer Discretionary,152.64,154.95,150.58,154.18,151.87,9574840,1.446,1850,42.0,0.0,0.85,72.45,0.613,65,SELL
2023-03-27,BAC,Bank of America Corp.,Financials,33.6,34.84,33.53,34.29,33.77,3178859,1.683,270,10.4,2.9,1.15,41.78,0.517,69,BUY
2023-03-27,JNJ,Johnson & Johnson,Healthcare,169.5,170.31,164.41,165.63,163.15,5647086,-2.082,410,15.6,3.1,1.06,70.07,0.411,82,SELL
2023-03-27,JPM,JPMorgan Chase & Co.,Financials,156.68,161.13,155.15,160.29,157.89,6180327,1.573,540,11.8,2.45,0.94,37.2,0.644,71,BUY
2023-03-27,MSFT,Microsoft Corp.,Technology,321.54,331.62,321.1,330.27,325.32,5716967,2.474,2600,33.2,0.72,0.84,68.47,0.758,85,HOLD
2023-03-27,NVDA,NVIDIA Corp.,Technology,327.03,336.81,323.59,336.76,331.7,3237414,2.208,2100,65.4,0.08,0.74,61.42,0.428,74,HOLD
2023-03-27,PFE,Pfizer Inc.,Healthcare,29.33,29.59,29.26,29.52,29.07,1249143,0.705,170,14.1,5.4,0.96,50.45,0.758,80,HOLD
2023-03-27,TSLA,Tesla Inc.,Consumer Discretionary,248.27,256.44,242.09,252.26,248.47,11465500,1.213,780,72.3,0.0,0.66,70.32,0.3,62,SELL
2023-03-27,XOM,Exxon Mobil Corp.,Energy,100.46,101.02,99.92,100.88,99.37,2598867,0.216,440,12.2,3.65,0.99,43.84,0.66,58,BUY
2023-03-28,AAPL,Apple Inc.,Technology,231.33,232.71,222.66,223.81,220.46,7328592,-2.965,2800,29.5,0.55,1.11,29.21,0.225,78,BUY
2023-03-28,AMZN,Amazon.com Inc.,Consumer Discretionary,155.36,157.53,147.86,149.91,147.66,14751668,-2.77,1850,42.0,0.0,0.78,57.86,0.524,65,HOLD
2023-03-28,BAC,Bank of America Corp.,Financials,34.0,34.97,33.96,34.42,33.91,4976621,0.389,270,10.4,2.9,0.65,56.31,0.4,69,HOLD
2023-03-28,JNJ,Johnson & Johnson,Healthcare,165.55,167.03,164.42,166.72,164.22,2908874,0.655,410,15.6,3.1,0.53,47.67,0.433,82,HOLD
2023-03-28,JPM,JPMorgan Chase & Co.,Financials,160.57,162.39,160.14,162.27,159.83,4452459,1.23,540,11.8,2.45,0.93,70.13,0.781,71,SELL
2023-03-28,MSFT,Microsoft Corp.,Technology,330.64,336.69,329.88,334.15,329.13,3142587,1.173,2600,33.2,0.72,1.12,35.99,0.615,85,BUY
2023-03-28,NVDA,NVIDIA Corp.,Technology,337.77,354.62,335.3,351.21,345.94,8393183,4.292,2100,65.4,0.08,0.84,35.84,0.425,74,BUY
2023-03-28,PFE,Pfizer Inc.,Healthcare,29.29,30.58,29.28,30.44,29.98,3794927,3.118,170,14.1,5.4,0.89,37.19,0.731,80,BUY
2023-03-28,TSLA,Tesla Inc.,Consumer Discretionary,251.32,266.04,249.15,264.54,260.57,15160687,4.87,780,72.3,0.0,0.61,42.23,0.624,62,BUY
2023-03-28,XOM,Exxon Mobil Corp.,Energy,101.22,101.93,99.8,100.44,98.93,4412762,-0.439,440,12.2,3.65,0.71,59.53,0.515,58,HOLD
2023-03-29,AAPL,Apple Inc.,Technology,224.78,227.08,217.24,217.76,214.5,19743220,-2.704,2800,29.5,0.55,1.04,49.92,0.26,78,HOLD
2023-03-29,AMZN,Amazon.com Inc.,Consumer Discretionary,148.83,152.53,147.81,151.81,149.53,11499145,1.266,1850,42.0,0.0,0.77,60.32,0.191,65,HOLD
2023-03-29,BAC,Bank of America Corp.,Financials,34.47,34.72,32.8,33.16,32.66,4950239,-3.674,270,10.4,2.9,0.72,74.38,0.559,69,SELL
2023-03-29,JNJ,Johnson & Johnson,Healthcare,166.75,168.37,164.29,164.47,162.0,6796192,-1.351,410,15.6,3.1,0.7,34.07,0.373,82,BUY
2023-03-29,JPM,JPMorgan Chase & Co.,Financials,162.57,164.81,161.01,163.78,161.32,4279279,0.933,540,11.8,2.45,0.78,53.1,0.535,71,HOLD
2023-03-29,MSFT,Microsoft Corp.,Technology,333.11,340.25,323.94,325.21,320.33,1256853,-2.675,2600,33.2,0.72,1.29,63.98,0.682,85,HOLD
2023-03-29,NVDA,NVIDIA Corp.,Technology,348.31,372.07,341.97,368.97,363.43,11831882,5.057,2100,65.4,0.08,1.19,47.62,0.491,74,HOLD
2023-03-29,PFE,Pfizer Inc.,Healthcare,30.3,30.97,30.16,30.82,30.36,4627102,1.266,170,14.1,5.4,0.92,35.18,0.608,80,BUY
2023-03-29,TSLA,Tesla Inc.,Consumer Discretionary,261.43,271.46,260.3,268.44,264.41,15450865,1.473,780,72.3,0.0,0.92,32.35,0.362,62,BUY
2023-03-29,XOM,Exxon Mobil Corp.,Energy,100.18,101.3,99.97,100.04,98.54,5212429,-0.401,440,12.2,3.65,0.84,25.3,0.815,58,STRONG_BUY
2023-03-30,AAPL,Apple Inc.,Technology,217.08,223.46,214.88,221.79,218.47,11854314,1.851,2800,29.5,0.55,0.98,17.4,0.809,78,STRONG_BUY
2023-03-30,AMZN,Amazon.com Inc.,Consumer Discretionary,150.65,152.61,148.74,151.47,149.2,8303800,-0.22,1850,42.0,0.0,0.9,36.94,0.576,65,BUY
2023-03-30,BAC,Bank of America Corp.,Financials,33.17,33.63,31.5,32.19,31.7,4416446,-2.93,270,10.4,2.9,0.83,48.01,0.575,69,HOLD
2023-03-30,JNJ,Johnson & Johnson,Healthcare,164.43,170.25,163.16,169.44,166.89,3691974,3.022,410,15.6,3.1,0.81,53.44,0.527,82,HOLD
2023-03-30,JPM,JPMorgan Chase & Co.,Financials,164.16,164.2,160.1,161.91,159.48,4588979,-1.143,540,11.8,2.45,0.85,64.34,0.446,71,HOLD
2023-03-30,MSFT,Microsoft Corp.,Technology,327.98,331.11,319.61,321.97,317.14,5400815,-0.994,2600,33.2,0.72,1.06,71.49,0.429,85,SELL
2023-03-30,NVDA,NVIDIA Corp.,Technology,367.19,372.92,348.89,351.8,346.52,13424477,-4.654,2100,65.4,0.08,1.05,36.55,0.644,74,BUY
2023-03-30,PFE,Pfizer Inc.,Healthcare,30.82,31.31,30.61,31.12,30.65,1508785,0.96,170,14.1,5.4,0.84,41.27,0.454,80,BUY
2023-03-30,TSLA,Tesla Inc.,Consumer Discretionary,268.34,283.23,268.12,282.05,277.82,100000,5.069,780,72.3,0.0,0.9,58.87,0.839,62,HOLD
2023-03-30,XOM,Exxon Mobil Corp.,Energy,99.99,100.31,98.0,99.33,97.84,3234832,-0.711,440,12.2,3.65,1.18,69.2,0.532,58,HOLD
2023-03-31,AAPL,Apple Inc.,Technology,221.9,223.54,218.75,222.56,219.22,9580521,0.346,2800,29.5,0.55,1.19,43.68,0.57,78,BUY
2023-03-31,AMZN,Amazon.com Inc.,Consumer Discretionary,150.59,153.31,144.95,147.06,144.86,11681135,-2.91,1850,42.0,0.0,1.12,55.23,0.505,65,HOLD
2023-03-31,BAC,Bank of America Corp.,Financials,32.21,32.32,31.32,31.51,31.04,6677817,-2.096,270,10.4,2.9,1.03,51.05,0.159,69,HOLD
2023-03-31,JNJ,Johnson & Johnson,Healthcare,170.04,170.21,167.62,169.42,166.88,5535159,-0.008,410,15.6,3.1,0.71,25.82,0.188,82,BUY
2023-03-31,JPM,JPMorgan Chase & Co.,Financials,162.37,162.9,158.18,159.17,156.78,6053622,-1.691,540,11.8,2.45,0.57,44.89,0.647,71,BUY
2023-03-31,MSFT,Microsoft Corp.,Technology,320.9,325.61,309.8,312.73,308.04,6219905,-2.871,2600,33.2,0.72,1.32,38.18,0.69,85,BUY
2023-03-31,NVDA,NVIDIA Corp.,Technology,347.94,369.93,346.79,367.71,362.2,12118282,4.525,2100,65.4,0.08,1.13,66.74,0.751,74,HOLD
2023-03-31,PFE,Pfizer Inc.,Healthcare,30.99,31.56,30.95,31.51,31.04,6466338,1.262,170,14.1,5.4,0.78,35.98,0.519,80,BUY
2023-03-31,TSLA,Tesla Inc.,Consumer Discretionary,280.07,294.62,272.39,293.36,288.96,8234880,4.01,780,72.3,0.0,1.11,69.09,0.36,62,HOLD
2023-03-31,XOM,Exxon Mobil Corp.,Energy,100.06,100.65,96.66,98.06,96.59,3957977,-1.275,440,12.2,3.65,1.08,41.86,0.433,58,BUY
2023-04-03,AAPL,Apple Inc.,Technology,222.05,224.81,217.91,224.23,220.87,13048936,0.75,2800,29.5,0.55,1.04,68.82,0.491,78,HOLD
2023-04-03,AMZN,Amazon.com Inc.,Consumer Discretionary,145.34,155.85,144.89,149.4,147.16,5013320,1.587,1850,42.0,0.0,1.09,47.77,0.512,65,HOLD
2023-04-03,BAC,Bank of America Corp.,Financials,31.47,33.28,31.09,32.97,32.48,4306549,4.635,270,10.4,2.9,0.95,17.91,0.398,69,BUY
2023-04-03,JNJ,Johnson & Johnson,Healthcare,169.18,173.12,168.84,171.47,168.9,2823309,1.207,410,15.6,3.1,0.72,45.9,0.674,82,HOLD
2023-04-03,JPM,JPMorgan Chase & Co.,Financials,158.26,160.02,156.64,157.1,154.74,3700305,-1.302,540,11.8,2.45,0.89,61.67,0.618,71,HOLD
2023-04-03,MSFT,Microsoft Corp.,Technology,312.41,313.18,305.41,307.32,302.71,5834432,-1.729,2600,33.2,0.72,1.07,44.13,0.801,85,BUY
2023-04-03,NVDA,NVIDIA Corp.,Technology,365.53,404.4,354.54,394.71,388.79,12494492,7.341,2100,65.4,0.08,1.17,46.79,0.211,74,HOLD
2023-04-03,PFE,Pfizer Inc.,Healthcare,31.39,31.77,30.87,31.61,31.14,2898799,0.322,170,14.1,5.4,0.92,27.42,0.61,80,STRONG_BUY
2023-04-03,TSLA,Tesla Inc.,Consumer Discretionary,287.09,304.02,284.12,301.04,296.52,9325178,2.618,780,72.3,0.0,0.99,40.08,0.309,62,BUY
2023-04-03,XOM,Exxon Mobil Corp.,Energy,98.44,99.7,97.81,99.51,98.02,817558,1.478,440,12.2,3.65,0.73,64.05,0.569,58,HOLD
2023-04-04,AAPL,Apple Inc.,Technology,221.53,223.69,219.85,221.59,218.27,4469118,-1.178,2800,29.5,0.55,1.22,48.65,0.553,78,HOLD
2023-04-04,AMZN,Amazon.com Inc.,Consumer Discretionary,148.28,152.59,147.52,152.3,150.02,10461262,1.943,1850,42.0,0.0,0.6,68.83,0.577,65,HOLD
2023-04-04,BAC,Bank of America Corp.,Financials,32.83,33.42,32.66,32.91,32.41,3090965,-0.201,270,10.4,2.9,0.71,78.06,0.5,69,SELL
2023-04-04,JNJ,Johnson & Johnson,Healthcare,170.53,171.05,170.17,170.97,168.41,4812102,-0.288,410,15.6,3.1,0.86,70.71,0.566,82,SELL
2023-04-04,JPM,JPMorgan Chase & Co.,Financials,157.42,157.58,156.63,157.05,154.69,2700910,-0.029,540,11.8,2.45,0.81,43.97,0.444,71,BUY
2023-04-04,MSFT,Microsoft Corp.,Technology,305.58,316.98,302.47,312.9,308.21,6647942,1.816,2600,33.2,0.72,0.93,51.36,0.467,85,HOLD
2023-04-04,NVDA,NVIDIA Corp.,Technology,396.77,416.15,394.89,406.59,400.49,12322067,3.01,2100,65.4,0.08,1.04,60.21,0.42,74,HOLD
2023-04-04,PFE,Pfizer Inc.,Healthcare,31.45,32.01,31.08,31.99,31.51,4472657,1.208,170,14.1,5.4,0.65,29.3,0.672,80,STRONG_BUY
2023-04-04,TSLA,Tesla Inc.,Consumer Discretionary,301.22,315.8,290.66,307.87,303.25,11706327,2.269,780,72.3,0.0,0.94,56.41,0.857,62,HOLD
2023-04-04,XOM,Exxon Mobil Corp.,Energy,98.7,99.12,95.72,95.93,94.49,3510320,-3.597,440,12.2,3.65,1.03,60.64,0.919,58,HOLD
2023-04-05,AAPL,Apple Inc.,Technology,222.51,225.58,220.22,222.62,219.28,11184737,0.464,2800,29.5,0.55,1.44,60.86,0.475,78,HOLD
2023-04-05,AMZN,Amazon.com Inc.,Consumer Discretionary,152.51,152.83,144.46,147.18,144.97,4522591,-3.365,1850,42.0,0.0,0.9,63.52,0.442,65,HOLD
2023-04-05,BAC,Bank of America Corp.,Financials,33.13,33.2,32.97,33.01,32.51,2455541,0.313,270,10.4,2.9,0.79,54.58,0.698,69,HOLD
2023-04-05,JNJ,Johnson & Johnson,Healthcare,170.87,171.46,170.78,170.9,168.34,3453427,-0.042,410,15.6,3.1,0.76,42.86,0.643,82,BUY
2023-04-05,JPM,JPMorgan Chase & Co.,Financials,156.45,157.18,156.07,156.72,154.37,4487678,-0.209,540,11.8,2.45,1.01,45.17,0.388,71,HOLD
2023-04-05,MSFT,Microsoft Corp.,Technology,312.91,316.87,312.64,315.77,311.03,3876291,0.914,2600,33.2,0.72,1.34,48.38,0.483,85,HOLD
2023-04-05,NVDA,NVIDIA Corp.,Technology,408.35,426.39,400.65,418.47,412.19,15835284,2.921,2100,65.4,0.08,1.37,62.3,0.824,74,HOLD
2023-04-05,PFE,Pfizer Inc.,Healthcare,31.83,32.47,31.74,32.23,31.74,4845198,0.728,170,14.1,5.4,0.77,35.08,0.802,80,BUY
2023-04-05,TSLA,Tesla Inc.,Consumer Discretionary,304.06,308.11,290.59,296.08,291.64,4482918,-3.829,780,72.3,0.0,1.02,57.08,0.621,62,HOLD
2023-04-05,XOM,Exxon Mobil Corp.,Energy,95.84,99.2,94.43,98.31,96.83,2290183,2.48,440,12.2,3.65,0.76,47.51,0.706,58,HOLD
2023-04-06,AAPL,Apple Inc.,Technology,223.1,225.29,219.13,220.75,217.44,15284199,-0.837,2800,29.5,0.55,1.22,47.13,0.622,78,HOLD
2023-04-06,AMZN,Amazon.com Inc.,Consumer Discretionary,147.54,152.14,147.46,151.86,149.58,5984427,3.179,1850,42.0,0.0,0.79,79.63,0.511,65,SELL
2023-04-06,BAC,Bank of America Corp.,Financials,32.81,32.99,31.76,32.06,31.58,1960776,-2.881,270,10.4,2.9,0.8,29.32,0.886,69,STRONG_BUY
2023-04-06,JNJ,Johnson & Johnson,Healthcare,171.2,171.84,168.87,171.74,169.17,1687314,0.492,410,15.6,3.1,0.85,44.98,0.507,82,BUY
2023-04-06,JPM,JPMorgan Chase & Co.,Financials,157.0,162.28,155.38,161.11,158.7,5361664,2.802,540,11.8,2.45,0.89,69.05,0.53,71,HOLD
2023-04-06,MSFT,Microsoft Corp.,Technology,316.11,316.72,313.14,315.42,310.69,1844466,-0.109,2600,33.2,0.72,0.79,59.41,0.282,85,HOLD
2023-04-06,NVDA,NVIDIA Corp.,Technology,415.39,435.95,408.5,430.93,424.46,12165205,2.977,2100,65.4,0.08,1.21,40.68,0.313,74,BUY
2023-04-06,PFE,Pfizer Inc.,Healthcare,32.22,32.33,31.39,31.49,31.02,3012395,-2.273,170,14.1,5.4,1.06,15.59,0.68,80,STRONG_BUY
2023-04-06,TSLA,Tesla Inc.,Consumer Discretionary,297.23,303.63,269.2,276.26,272.12,10209485,-6.693,780,72.3,0.0,0.66,72.4,0.519,62,SELL
2023-04-06,XOM,Exxon Mobil Corp.,Energy,97.68,100.11,95.69,99.22,97.73,3023964,0.925,440,12.2,3.65,0.81,49.48,0.307,58,HOLD
2023-04-07,AAPL,Apple Inc.,Technology,219.59,220.65,218.84,219.77,216.47,12649460,-0.446,2800,29.5,0.55,1.3,64.17,0.384,78,HOLD
2023-04-07,AMZN,Amazon.com Inc.,Consumer Discretionary,150.84,161.06,148.66,159.62,157.23,10550712,5.112,1850,42.0,0.0,0.82,22.99,0.726,65,STRONG_BUY
2023-04-07,BAC,Bank of America Corp.,Financials,31.9,33.93,31.74,33.67,33.16,4340388,5.016,270,10.4,2.9,0.7,60.57,0.465,69,HOLD
2023-04-07,JNJ,Johnson & Johnson,Healthcare,172.01,172.96,169.5,172.4,169.81,5912945,0.381,410,15.6,3.1,0.96,61.61,0.417,82,HOLD
2023-04-07,JPM,JPMorgan Chase & Co.,Financials,160.52,163.15,159.8,162.31,159.87,4303356,0.741,540,11.8,2.45,0.96,48.94,0.495,71,HOLD
2023-04-07,MSFT,Microsoft Corp.,Technology,318.8,325.94,317.52,324.29,319.42,1478519,2.812,2600,33.2,0.72,1.01,40.97,0.452,85,BUY
2023-04-07,NVDA,NVIDIA Corp.,Technology,426.84,440.91,418.31,435.01,428.49,12727721,0.948,2100,65.4,0.08,0.8,46.15,0.543,74,HOLD
